method,workflow,dataset,budget_iter,budget,total_candidates,total_emissions,time,auc,recall,memory
join,top1,D5,3,5904.0,5904.0,5904.0,6.101075410842896,0.738485109766423,0.964939024390244,86.3632
join,top1,D5,6,11808.0,11808.0,11808.0,6.272326469421387,0.8547398566753169,0.9771341463414634,87.15620000000001
join,top1,D5,7,13776.0,13776.0,13776.0,6.357044458389282,0.872226473544051,0.9776422764227642,87.70709999999997
join,top1,D5,2,3936.0,3936.0,3936.0,5.839612007141113,0.635560122746261,0.9197154471544716,86.12109999999996
join,top1,D5,10,19680.0,19680.0,19680.0,6.5019919872283936,0.9047688941463312,0.9822154471544716,87.54690000000005
join,top1,D5,5,9840.0,9840.0,9840.0,5.9294164180755615,0.8309421116896203,0.9715447154471544,87.00389999999993
join,top1,D5,4,7872.0,7872.0,7872.0,6.119384765625,0.7959881926393906,0.9690040650406504,86.75779999999997
join,top1,D5,1,1968.0,1968.0,1968.0,5.721725463867188,0.410385621441283,0.7433943089430894,86.57420000000002
join,top1,D5,9,17712.0,17712.0,17712.0,6.166289329528809,0.8962155855399061,0.98119918699187,87.61720000000003
join,top1,D5,8,15744.0,15744.0,15744.0,6.320637702941895,0.8856363615240191,0.9806910569105692,87.55859999999996
join,top1,D6,8,8576.0,8576.0,8576.0,5.570891618728638,0.7290786797039235,0.9430970149253732,96.28909999999996
join,top1,D6,4,4288.0,4288.0,4288.0,5.936676263809204,0.5427705985112896,0.8330223880597015,95.41009999999994
join,top1,D6,10,10720.0,10720.0,10720.0,5.641391515731812,0.7718915797840568,0.9440298507462688,94.8945
join,top1,D6,9,9648.0,9648.0,9648.0,6.087016582489014,0.7528560302435772,0.9430970149253732,95.69139999999992
join,top1,D6,2,2144.0,2144.0,2144.0,5.836142539978027,0.3485339908847378,0.6296641791044776,94.98439999999994
join,top1,D6,6,6432.0,6432.0,6432.0,6.037136554718018,0.6588784856998944,0.9300373134328358,95.4375
join,top1,D6,3,3216.0,3216.0,3216.0,5.689197778701782,0.462023404117121,0.7416044776119403,95.87890000000004
join,top1,D6,1,1072.0,1072.0,1072.0,5.642531394958496,0.1819699266945791,0.3675373134328358,93.53909999999996
join,top1,D6,7,7504.0,7504.0,7504.0,5.610880136489868,0.6985775652052851,0.9421641791044776,95.21089999999992
join,top1,D6,5,5360.0,5360.0,5360.0,5.540843486785889,0.6073695595887306,0.8917910447761194,96.2813
join,top1,D7,7,7665.0,7665.0,7665.0,7.743251085281372,0.7744601972535368,0.9561643835616438,110.125
join,top1,D7,9,9855.0,9855.0,9855.0,7.533154249191284,0.8152725271302858,0.9598173515981736,112.26559999999996
join,top1,D7,8,8760.0,8760.0,8760.0,7.265071868896484,0.7973166675265485,0.9579908675799088,112.71480000000008
join,top1,D7,10,10950.0,10950.0,10950.0,7.899377822875977,0.8297256896536013,0.9598173515981736,110.80470000000004
join,top1,D7,5,5475.0,5475.0,5475.0,7.3297295570373535,0.703440834392326,0.9424657534246575,107.33980000000008
join,top1,D7,6,6570.0,6570.0,6570.0,7.290210723876953,0.7442655531534733,0.9525114155251142,111.31639999999992
join,top1,D7,4,4380.0,4380.0,4380.0,7.650985956192017,0.6476149082953601,0.9095890410958904,110.211
join,top1,D7,3,3285.0,3285.0,3285.0,7.141527891159058,0.5671269006189241,0.8712328767123287,113.23439999999994
join,top1,D7,2,2190.0,2190.0,2190.0,7.395262002944946,0.4327996015247093,0.7643835616438356,113.43759999999996
join,top1,D7,1,1095.0,1095.0,1095.0,7.065147638320923,0.237187114621871,0.4557077625570776,109.62890000000004
join,top1,D8,6,5118.0,5118.0,5118.0,11.89528226852417,0.711123559403433,0.943728018757327,130.75
join,top1,D8,7,5971.0,5971.0,5971.0,11.351240396499634,0.7456844327847899,0.9648300117233294,130.22659999999996
join,top1,D8,3,2559.0,2559.0,2559.0,11.5097918510437,0.5316030737104311,0.8065650644783119,126.74609999999996
join,top1,D8,9,7677.0,7677.0,7677.0,11.841488361358644,0.7958806193118444,0.977725674091442,132.582
join,top1,D8,5,4265.0,4265.0,4265.0,10.724032402038574,0.6673786954182195,0.9167643610785464,129.30859999999996
join,top1,D8,2,1706.0,1706.0,1706.0,10.674886226654053,0.4241125604451971,0.675263774912075,126.832
join,top1,D8,1,853.0,853.0,853.0,10.925743579864502,0.271499405596997,0.4654161781946073,127.27729999999995
join,top1,D8,8,6824.0,6824.0,6824.0,11.545292377471924,0.7734676577818342,0.970691676436108,132.73429999999996
join,top1,D8,4,3412.0,3412.0,3412.0,10.680630207061768,0.6102829365274222,0.8780773739742087,128.37110000000007
join,top1,D8,10,8530.0,8530.0,8530.0,10.793079137802124,0.814160149392452,0.9788980070339977,140.4688
join,top1,D9,1,2308.0,2308.0,2308.0,52.69100022315979,0.4349700103505761,0.8028596187175043,204.0781000000001
join,top1,D9,6,13848.0,13848.0,13848.0,52.52045941352844,0.8932424216979344,0.9965337954939342,220.1289
join,top1,D9,2,4616.0,4616.0,4616.0,42.36739921569824,0.6907250501030686,0.9913344887348352,202.0078
join,top1,D9,7,16156.0,16156.0,16156.0,53.39124536514282,0.9080920010525154,0.9974003466204506,212.1563
join,top1,D9,3,6924.0,6924.0,6924.0,53.93550133705139,0.791236634152746,0.994367417677643,215.83980000000008
join,top1,D9,8,18464.0,18464.0,18464.0,43.9521644115448,0.9193431669169684,0.9982668977469672,216.75
join,top1,D9,9,20772.0,20772.0,20772.0,55.41731238365173,0.928112048193348,0.9982668977469672,211.41019999999992
join,top1,D9,5,11540.0,11540.0,11540.0,52.31519269943237,0.8726479192486335,0.9956672443674176,218.1445
join,top1,D9,4,9232.0,9232.0,9232.0,42.52001214027405,0.8420945440784674,0.9948006932409011,217.9063
join,top1,D9,10,23080.0,23080.0,23080.0,43.8878390789032,0.9351272291979994,0.9982668977469672,214.3867
join,top2,D1,2,178.0,178.0,178.0,0.3822700977325439,0.3559098612767556,0.6853932584269663,14.25
join,top2,D1,9,801.0,801.0,801.0,0.3930377960205078,0.8169043682927519,1.0,14.0
join,top2,D1,4,356.0,356.0,356.0,0.3882415294647217,0.6006042866584845,0.9438202247191012,13.597599999999945
join,top2,D1,6,534.0,534.0,534.0,0.38905930519104,0.7255276698519385,1.0,14.0
join,top2,D1,5,445.0,445.0,445.0,0.3884632587432861,0.6739305688517166,0.9775280898876404,13.890600000000063
join,top2,D1,10,890.0,890.0,890.0,0.4074821472167969,0.835193382009862,1.0,13.75
join,top2,D1,8,712.0,712.0,712.0,0.3939065933227539,0.7940495138440211,1.0,14.0
join,top2,D1,3,267.0,267.0,267.0,0.3725490570068359,0.5010481301358369,0.8539325842696629,13.535200000000032
join,top2,D1,1,89.0,89.0,89.0,0.367009162902832,0.1404494382022472,0.3707865168539326,13.484300000000076
join,top2,D1,7,623.0,623.0,623.0,0.3839049339294433,0.7646751656583126,1.0,14.25
join,top2,D10,7,160041.0,160041.0,160041.0,131.13808965682983,0.568320389007302,0.639986003586581,321.8555
join,top2,D10,6,137178.0,137178.0,137178.0,229.7089421749115,0.5571754262004625,0.6296636486900232,314.1758
join,top2,D10,5,114315.0,114315.0,114315.0,213.04424357414248,0.5437252420764654,0.6190351222499234,316.9571000000001
join,top2,D10,8,182904.0,182904.0,182904.0,187.36891508102417,0.5779519757677963,0.650483313650877,328.582
join,top2,D10,4,91452.0,91452.0,91452.0,213.61300921440125,0.5265036870025454,0.606963215675983,309.418
join,top2,D10,3,68589.0,68589.0,68589.0,166.04319047927856,0.5016120324262339,0.5955036521891265,305.55860000000007
join,top2,D10,2,45726.0,45726.0,45726.0,228.02837705612183,0.4576475284309915,0.5839128723264664,303.1641000000001
join,top2,D10,1,22863.0,22863.0,22863.0,166.05029559135437,0.3424663255683668,0.5428858854918427,304.6641
join,top2,D10,9,205767.0,191549.0,191549.0,131.80891871452332,0.5812825860136619,0.6535887678782312,324.8672
join,top2,D10,10,228630.0,191549.0,191549.0,204.9880123138428,0.5812825860136619,0.6535887678782312,324.375
join,top2,D2,2,2152.0,2152.0,2152.0,1.7924573421478271,0.63634860668178,0.8949814126394052,28.773500000000013
join,top2,D2,1,1076.0,1076.0,1076.0,1.84363865852356,0.3972319157234917,0.7602230483271375,28.390600000000063
join,top2,D2,10,10760.0,7381.0,7381.0,1.893918752670288,0.8462318923050877,0.9804832713754646,28.910099999999943
join,top2,D2,6,6456.0,6456.0,6456.0,1.878042459487915,0.8293614376605075,0.9563197026022304,29.41790000000003
join,top2,D2,7,7532.0,7381.0,7381.0,1.900822401046753,0.8462318923050877,0.9804832713754646,30.32029999999997
join,top2,D2,8,8608.0,7381.0,7381.0,1.86371111869812,0.8462318923050877,0.9804832713754646,30.04290000000003
join,top2,D2,9,9684.0,7381.0,7381.0,1.879122734069824,0.8462318923050877,0.9804832713754646,29.839900000000057
join,top2,D2,4,4304.0,4304.0,4304.0,1.8468101024627688,0.7731543247455736,0.924721189591078,28.80859999999996
join,top2,D2,5,5380.0,5380.0,5380.0,1.8721826076507568,0.805348434426771,0.9405204460966544,29.76170000000002
join,top2,D2,3,3228.0,3228.0,3228.0,1.8125379085540767,0.7245824031977819,0.9107806691449816,28.80860000000007
join,top2,D3,5,5515.0,5515.0,5515.0,4.699575901031494,0.6658269982912837,0.8513145965548504,62.21089999999992
join,top2,D3,1,1103.0,1103.0,1103.0,4.6342504024505615,0.2396954288041841,0.457842248413418,64.16399999999999
join,top2,D3,4,4412.0,4412.0,4412.0,4.692140817642212,0.6216094005615512,0.8340888485947416,61.55859999999996
join,top2,D3,7,7721.0,7721.0,7721.0,4.6121790409088135,0.7234551151142012,0.8875793291024479,63.89059999999995
join,top2,D3,9,9927.0,9927.0,9927.0,4.637105941772461,0.7617490537490788,0.9066183136899364,64.7695
join,top2,D3,10,11030.0,11030.0,11030.0,4.686809062957764,0.7767712733742302,0.9174977334542158,64.10940000000005
join,top2,D3,2,2206.0,2206.0,2206.0,4.712417602539063,0.4342672967123081,0.7733454215775158,64.76959999999997
join,top2,D3,3,3309.0,3309.0,3309.0,4.520927667617798,0.5546531979522982,0.8041704442429737,63.30460000000005
join,top2,D3,8,8824.0,8824.0,8824.0,4.61315393447876,0.7444057540726989,0.8957388939256573,63.05459999999994
join,top2,D3,6,6618.0,6618.0,6618.0,4.628426790237427,0.6977495621344257,0.8676337262012692,62.929700000000025
join,top2,D4,4,8896.0,8896.0,8896.0,4.347605705261231,0.8655416848943058,0.9991007194244604,55.60149999999999
join,top2,D4,8,17792.0,17034.0,17034.0,4.57545018196106,0.9295356259755696,1.0,55.66009999999994
join,top2,D4,3,6672.0,6672.0,6672.0,4.517430782318115,0.821028678331148,0.9991007194244604,54.867200000000025
join,top2,D4,9,20016.0,17034.0,17034.0,4.610952138900757,0.9295356259755696,1.0,56.867200000000025
join,top2,D4,5,11120.0,11120.0,11120.0,4.410432815551758,0.8922784216652523,0.9995503597122302,55.53520000000003
join,top2,D4,7,15568.0,15568.0,15568.0,4.630772113800049,0.922925578222248,0.9995503597122302,56.76559999999995
join,top2,D4,1,2224.0,2224.0,2224.0,4.242464303970337,0.4745214614824995,0.9375,54.54679999999996
join,top2,D4,6,13344.0,13344.0,13344.0,4.610715866088867,0.91015573827956,0.9995503597122302,57.41020000000003
join,top2,D4,10,22240.0,17034.0,17034.0,4.580836296081543,0.9295356259755696,1.0,55.5625
join,top2,D4,2,4448.0,4448.0,4448.0,4.319760799407959,0.7327594431534908,0.9950539568345323,54.21479999999997
join,top2,D5,5,9840.0,9840.0,9840.0,6.108683347702026,0.8305878508941362,0.9690040650406504,86.46090000000004
join,top2,D5,1,1968.0,1968.0,1968.0,6.442517757415772,0.410385621441283,0.7433943089430894,85.8555
join,top2,D5,3,5904.0,5904.0,5904.0,6.1532909870147705,0.738485109766423,0.964939024390244,86.30470000000003
join,top2,D5,10,19680.0,19680.0,19680.0,6.675156831741333,0.9004681323612349,0.9710365853658536,88.46100000000001
join,top2,D5,2,3936.0,3936.0,3936.0,6.056682586669922,0.635560122746261,0.9197154471544716,84.17970000000003
join,top2,D5,7,13776.0,13776.0,13776.0,6.320069074630737,0.8704300380448938,0.9705284552845528,84.74220000000003
join,top2,D5,6,11808.0,11808.0,11808.0,6.290507316589356,0.8537627529505397,0.970020325203252,86.69529999999997
join,top2,D5,8,15744.0,15744.0,15744.0,6.795512437820435,0.8829415455155916,0.9705284552845528,85.543
join,top2,D5,9,17712.0,17712.0,17712.0,6.739903688430786,0.8926728749585884,0.9705284552845528,86.95310000000006
join,top2,D5,4,7872.0,7872.0,7872.0,6.802362203598023,0.7959881926393906,0.9690040650406504,86.00779999999997
join,top2,D6,10,10720.0,10720.0,10720.0,6.39867115020752,0.7718783542412163,0.9430970149253732,94.76560000000006
join,top2,D6,6,6432.0,6432.0,6432.0,6.4500932693481445,0.6588784856998944,0.9300373134328358,95.1445
join,top2,D6,8,8576.0,8576.0,8576.0,6.298522472381592,0.7290786797039235,0.9430970149253732,95.01170000000002
join,top2,D6,5,5360.0,5360.0,5360.0,6.445887327194214,0.6073695595887306,0.8917910447761194,94.293
join,top2,D6,2,2144.0,2144.0,2144.0,6.122268915176392,0.3485339908847378,0.6296641791044776,96.84769999999992
join,top2,D6,9,9648.0,9648.0,9648.0,6.209585666656494,0.7528560302435772,0.9430970149253732,95.3243
join,top2,D6,1,1072.0,1072.0,1072.0,5.993810415267944,0.1819699266945791,0.3675373134328358,94.07030000000007
join,top2,D6,3,3216.0,3216.0,3216.0,6.404783487319946,0.462023404117121,0.7416044776119403,94.8125
join,top2,D6,4,4288.0,4288.0,4288.0,6.270550489425659,0.5427705985112896,0.8330223880597015,96.0508000000001
join,top2,D6,7,7504.0,7504.0,7504.0,6.346471548080444,0.6985775652052851,0.9421641791044776,94.6445
join,top2,D7,9,9855.0,9855.0,9855.0,7.8326256275177,0.8153827907251369,0.9616438356164384,110.51559999999996
join,top2,D7,5,5475.0,5475.0,5475.0,8.124988317489624,0.703440834392326,0.9424657534246575,112.664
join,top2,D7,8,8760.0,8760.0,8760.0,8.22266149520874,0.7973166675265485,0.9579908675799088,111.1875
join,top2,D7,2,2190.0,2190.0,2190.0,7.840391397476196,0.4327996015247093,0.7643835616438356,113.48430000000008
join,top2,D7,3,3285.0,3285.0,3285.0,7.90228009223938,0.5671269006189241,0.8712328767123287,114.18359999999996
join,top2,D7,1,1095.0,1095.0,1095.0,7.845353126525879,0.237187114621871,0.4557077625570776,113.42190000000004
join,top2,D7,7,7665.0,7665.0,7665.0,8.024787902832031,0.7744601972535368,0.9561643835616438,109.9062
join,top2,D7,6,6570.0,6570.0,6570.0,8.15176796913147,0.7442655531534733,0.9525114155251142,113.67579999999998
join,top2,D7,10,10950.0,10950.0,10950.0,8.22631549835205,0.8300732736819102,0.9625570776255707,112.4063
join,top2,D7,4,4380.0,4380.0,4380.0,7.987205028533935,0.6476149082953601,0.9095890410958904,109.95309999999996
join,top2,D8,7,5971.0,5971.0,5971.0,11.566854000091553,0.7456844327847899,0.9648300117233294,128.51170000000002
join,top2,D8,8,6824.0,6824.0,6824.0,11.056423902511597,0.7734676577818342,0.970691676436108,131.62890000000004
join,top2,D8,9,7677.0,7677.0,7677.0,13.93242359161377,0.7958806193118444,0.977725674091442,132.4805
join,top2,D8,1,853.0,853.0,853.0,12.474015474319458,0.271499405596997,0.4654161781946073,123.52339999999992
join,top2,D8,2,1706.0,1706.0,1706.0,12.598587274551392,0.4241125604451971,0.675263774912075,123.1055
join,top2,D8,6,5118.0,5118.0,5118.0,12.266134977340698,0.711123559403433,0.943728018757327,130.1133000000001
join,top2,D8,5,4265.0,4265.0,4265.0,12.516405820846558,0.6673786954182195,0.9167643610785464,130.50779999999995
join,top2,D8,10,8530.0,8530.0,8530.0,11.303462266921995,0.814160149392452,0.9788980070339977,139.66020000000003
join,top2,D8,3,2559.0,2559.0,2559.0,12.828017711639404,0.5316030737104311,0.8065650644783119,124.4688
join,top2,D8,4,3412.0,3412.0,3412.0,12.289077520370483,0.6102829365274222,0.8780773739742087,127.08989999999994
join,top2,D9,6,13848.0,13848.0,13848.0,69.5614366531372,0.8939291113749465,0.9978336221837087,212.89059999999995
join,top2,D9,3,6924.0,6924.0,6924.0,66.74559354782104,0.7912465822848157,0.9948006932409011,212.37110000000007
join,top2,D9,4,9232.0,9232.0,9232.0,69.44386219978333,0.8424092355034806,0.9965337954939342,217.9648
join,top2,D9,2,4616.0,4616.0,4616.0,68.97695636749268,0.6907250501030686,0.9913344887348352,201.3945
join,top2,D9,1,2308.0,2308.0,2308.0,67.33544278144836,0.4349700103505761,0.8028596187175043,200.35930000000008
join,top2,D9,10,23080.0,23080.0,23080.0,67.69090127944946,0.9355844953235272,0.9982668977469672,214.211
join,top2,D9,8,18464.0,18464.0,18464.0,67.81627583503723,0.9199147433828936,0.9982668977469672,211.1992
join,top2,D9,9,20772.0,20772.0,20772.0,67.62213373184204,0.9286201192203212,0.9982668977469672,214.08590000000004
join,top2,D9,7,16156.0,16156.0,16156.0,67.21215724945068,0.9087716942148844,0.9978336221837087,212.7969
join,top2,D9,5,11540.0,11540.0,11540.0,69.94657135009766,0.8732314765968862,0.9965337954939342,219.2617
join,top3,D1,8,712.0,712.0,712.0,0.2540245056152344,0.9010353467702544,1.0,9.722700000000032
join,top3,D1,9,801.0,801.0,801.0,0.2545735836029053,0.9120177085376452,1.0,10.539099999999962
join,top3,D1,2,178.0,178.0,178.0,0.2555177211761474,0.6326658715711518,0.9325842696629212,9.86329999999998
join,top3,D1,3,267.0,267.0,267.0,0.2499332427978515,0.7420761361730688,0.9775280898876404,10.265700000000038
join,top3,D1,1,89.0,89.0,89.0,0.2464969158172607,0.3803995006242197,0.7528089887640449,9.94920000000002
join,top3,D1,5,445.0,445.0,445.0,0.2539243698120117,0.8417896911372007,1.0,10.30079999999998
join,top3,D1,6,534.0,534.0,534.0,0.2689871788024902,0.8681087892470869,1.0,10.086000000000013
join,top3,D1,10,890.0,890.0,890.0,0.2642743587493896,0.920806063128161,1.0,10.01170000000002
join,top3,D1,4,356.0,356.0,356.0,0.2677416801452636,0.8029144241966463,0.9887640449438202,10.214900000000055
join,top3,D1,7,623.0,623.0,623.0,0.2578489780426025,0.8869201959089608,1.0,9.69920000000002
join,top3,D10,10,228630.0,228630.0,228630.0,201.5013875961304,0.5860302523776193,0.6699470760617592,221.5976
join,top3,D10,5,114315.0,114315.0,114315.0,201.6543080806732,0.5122861323785816,0.6411232121768796,183.3008
join,top3,D10,7,160041.0,160041.0,160041.0,201.3233227729797,0.5520567236745197,0.6591435944539212,206.21480000000008
join,top3,D10,1,22863.0,22863.0,22863.0,142.2878704071045,0.275404415864149,0.4230415955911297,130.125
join,top3,D10,2,45726.0,45726.0,45726.0,143.06316328048706,0.3797711043906052,0.5308577177098368,141.10939999999994
join,top3,D10,3,68589.0,68589.0,68589.0,199.6211304664612,0.440698076093204,0.5897738704456983,155.125
join,top3,D10,8,182904.0,182904.0,182904.0,202.59638929367063,0.5657639070164839,0.6640860779425273,209.3632
join,top3,D10,4,91452.0,91452.0,91452.0,198.44055604934687,0.4822782209580744,0.6217469273498666,171.83989999999994
join,top3,D10,9,205767.0,205767.0,205767.0,202.0336332321167,0.5768685441993875,0.6671040545860123,213.01559999999995
join,top3,D10,6,137178.0,137178.0,137178.0,202.04211020469663,0.5347543852856195,0.6524515592879324,193.4843
join,top3,D2,9,9684.0,9684.0,9684.0,1.7705457210540771,0.8003134038188053,0.9637546468401488,25.179700000000025
join,top3,D2,10,10760.0,10760.0,10760.0,1.760993480682373,0.8168419519889583,0.9674721189591078,25.76960000000008
join,top3,D2,2,2152.0,2152.0,2152.0,1.6908986568450928,0.4977596748377367,0.7258364312267658,24.089899999999943
join,top3,D2,7,7532.0,7532.0,7532.0,1.7203166484832764,0.7563929367536273,0.9423791821561338,25.8125
join,top3,D2,5,5380.0,5380.0,5380.0,1.6946618556976318,0.6915094000714354,0.8912639405204461,24.92579999999998
join,top3,D2,1,1076.0,1076.0,1076.0,1.978857517242432,0.3387266018438933,0.5557620817843866,23.211000000000013
join,top3,D2,6,6456.0,6456.0,6456.0,1.7033824920654297,0.7271000090389191,0.9200743494423792,24.75779999999997
join,top3,D2,3,3228.0,3228.0,3228.0,1.6463792324066162,0.586083253415551,0.800185873605948,25.62110000000007
join,top3,D2,8,8608.0,8608.0,8608.0,1.7287662029266355,0.7804878917671071,0.9544609665427508,25.17580000000009
join,top3,D2,4,4304.0,4304.0,4304.0,1.6768159866333008,0.6466199500019517,0.8485130111524164,24.72659999999996
join,top3,D3,5,5515.0,5515.0,5515.0,4.022773027420044,0.5516070614981737,0.7923844061650045,53.980500000000006
join,top3,D3,8,8824.0,8824.0,8824.0,4.08434009552002,0.6592533882612058,0.8748866727107888,53.87109999999996
join,top3,D3,7,7721.0,7721.0,7721.0,4.060060262680054,0.6296622688281718,0.8558476881233001,54.10929999999996
join,top3,D3,9,9927.0,9927.0,9927.0,4.102618217468262,0.683946810508001,0.8884859474161378,54.75390000000005
join,top3,D3,10,11030.0,11030.0,11030.0,4.11741042137146,0.704725568173367,0.8939256572982774,54.70320000000004
join,top3,D3,2,2206.0,2206.0,2206.0,4.060722589492798,0.3379061348113082,0.543970988213962,52.78910000000008
join,top3,D3,4,4412.0,4412.0,4412.0,4.042796850204468,0.4969373640355014,0.7398005439709883,54.367200000000025
join,top3,D3,1,1103.0,1103.0,1103.0,3.947864294052124,0.2183151681185698,0.3699002719854941,52.67579999999998
join,top3,D3,3,3309.0,3309.0,3309.0,4.035765647888184,0.4283229204613585,0.6672710788757933,52.605500000000006
join,top3,D3,6,6618.0,6618.0,6618.0,4.067649841308594,0.5943939785970154,0.8259292837715322,53.96489999999994
join,top3,D4,7,15568.0,15568.0,15568.0,3.953625202178955,0.9253568241817054,1.0,41.32420000000002
join,top3,D4,10,22240.0,22240.0,22240.0,4.1229448318481445,0.9477487700950934,1.0,41.47649999999999
join,top3,D4,1,2224.0,2224.0,2224.0,3.78900146484375,0.488084835502385,0.9280575539568344,36.543000000000006
join,top3,D4,9,20016.0,20016.0,20016.0,4.102155685424805,0.9419433679215152,1.0,42.97270000000003
join,top3,D4,4,8896.0,8896.0,8896.0,3.961460590362549,0.8695954217854391,0.9995503597122302,39.70309999999995
join,top3,D4,8,17792.0,17792.0,17792.0,3.958956718444824,0.9346866967731676,1.0,43.10540000000003
join,top3,D4,6,13344.0,13344.0,13344.0,4.001787424087524,0.912917227102658,1.0,40.8945
join,top3,D4,5,11120.0,11120.0,11120.0,3.8978676795959473,0.8955840722620352,0.9995503597122302,41.12890000000005
join,top3,D4,2,4448.0,4448.0,4448.0,3.7891247272491455,0.7396826301601905,0.9991007194244604,37.25
join,top3,D4,3,6672.0,6672.0,6672.0,3.788677215576172,0.8262836007231559,0.9995503597122302,38.10159999999996
join,top3,D5,3,5904.0,5904.0,5904.0,5.43899393081665,0.6632803948699787,0.8175813008130082,40.15629999999999
join,top3,D5,6,11808.0,11808.0,11808.0,5.857213735580444,0.7505747390545836,0.8577235772357723,42.105500000000006
join,top3,D5,4,7872.0,7872.0,7872.0,5.282807350158691,0.7035645392970992,0.8318089430894309,40.70320000000004
join,top3,D5,9,17712.0,17712.0,17712.0,6.257834911346436,0.7912680055849682,0.8821138211382114,53.16020000000003
join,top3,D5,10,19680.0,19680.0,19680.0,5.914594411849976,0.8006570397432524,0.8892276422764228,55.59379999999999
join,top3,D5,8,15744.0,15744.0,15744.0,5.652589797973633,0.7801776341437503,0.8780487804878049,44.92579999999998
join,top3,D5,7,13776.0,13776.0,13776.0,6.061364650726318,0.7667270211752538,0.8683943089430894,43.75390000000005
join,top3,D5,1,1968.0,1968.0,1968.0,5.303914308547974,0.4102705244294697,0.7261178861788617,37.01169999999991
join,top3,D5,2,3936.0,3936.0,3936.0,5.201279163360596,0.5915371109197536,0.7957317073170732,45.25390000000005
join,top3,D5,5,9840.0,9840.0,9840.0,6.005310535430908,0.730296883041977,0.842479674796748,41.82820000000004
join,top3,D6,2,2144.0,2144.0,2144.0,4.645250082015991,0.3531664231291077,0.5634328358208955,50.37110000000007
join,top3,D6,9,9648.0,9648.0,9648.0,4.971572160720825,0.6074163009700204,0.7546641791044776,54.98829999999998
join,top3,D6,10,10720.0,10720.0,10720.0,5.046188116073608,0.6227769776711043,0.7705223880597015,56.60940000000005
join,top3,D6,3,3216.0,3216.0,3216.0,5.036274194717407,0.4333508089023341,0.6184701492537313,51.2811999999999
join,top3,D6,1,1072.0,1072.0,1072.0,4.8974480628967285,0.222308773003575,0.3908582089552239,51.117200000000025
join,top3,D6,7,7504.0,7504.0,7504.0,4.920362710952759,0.570196237334314,0.7164179104477612,54.56639999999993
join,top3,D6,5,5360.0,5360.0,5360.0,5.276726007461548,0.5202029165866165,0.6744402985074627,53.3125
join,top3,D6,4,4288.0,4288.0,4288.0,5.152701616287232,0.4842625007394833,0.6520522388059702,51.79679999999996
join,top3,D6,6,6432.0,6432.0,6432.0,4.83567214012146,0.5476353851757818,0.6949626865671642,52.89059999999995
join,top3,D6,8,8576.0,8576.0,8576.0,5.010293245315552,0.5898891777558491,0.7397388059701493,54.375
join,top3,D7,6,6570.0,6570.0,6570.0,6.832418918609619,0.7579753017444641,0.915068493150685,51.71479999999997
join,top3,D7,9,9855.0,9855.0,9855.0,6.506198883056641,0.8141866623673979,0.935159817351598,53.54290000000003
join,top3,D7,7,7665.0,7665.0,7665.0,6.9682230949401855,0.7810598181855789,0.9242009132420091,59.75400000000002
join,top3,D7,8,8760.0,8760.0,8760.0,6.976455211639404,0.799355800066696,0.930593607305936,60.71879999999999
join,top3,D7,10,10950.0,10950.0,10950.0,6.502985239028931,0.8263180652378893,0.9360730593607306,61.40629999999999
join,top3,D7,3,3285.0,3285.0,3285.0,6.858035326004028,0.6173012948248721,0.8712328767123287,57.49219999999991
join,top3,D7,5,5475.0,5475.0,5475.0,6.815516233444214,0.7271884620644279,0.9077625570776257,58.73040000000003
join,top3,D7,1,1095.0,1095.0,1095.0,6.905325412750244,0.2935339799353401,0.5808219178082191,57.73439999999994
join,top3,D7,2,2190.0,2190.0,2190.0,6.775057554244995,0.5030442094996338,0.806392694063927,58.257799999999975
join,top3,D7,4,4380.0,4380.0,4380.0,6.381860256195068,0.6837168386942524,0.8931506849315068,57.92179999999996
join,top3,D8,6,5118.0,5118.0,5118.0,9.926112174987791,0.7140286274589783,0.8898007033997656,90.3125
join,top3,D8,8,6824.0,6824.0,6824.0,9.503549337387083,0.7621632763485059,0.9214536928487692,91.668
join,top3,D8,10,8530.0,8530.0,8530.0,9.742785930633543,0.7965093309099753,0.9413833528722158,93.03520000000005
join,top3,D8,2,1706.0,1706.0,1706.0,9.891777992248535,0.4929478026826991,0.7104337631887456,87.15620000000001
join,top3,D8,7,5971.0,5971.0,5971.0,9.7160484790802,0.7403469021906999,0.9073856975381008,89.375
join,top3,D8,5,4265.0,4265.0,4265.0,8.973695755004883,0.6802317624731476,0.8722157092614302,87.30859999999996
join,top3,D8,4,3412.0,3412.0,3412.0,8.767330169677734,0.6368690981898423,0.8347010550996483,91.16020000000005
join,top3,D8,3,2559.0,2559.0,2559.0,9.79633927345276,0.5798834994138357,0.7842907385697538,88.375
join,top3,D8,1,853.0,853.0,853.0,9.796878337860107,0.3327901798583867,0.567409144196952,86.42190000000005
join,top3,D8,9,7677.0,7677.0,7677.0,9.487416982650757,0.780699991785412,0.9343493552168816,91.6758000000001
join,top3,D9,1,2308.0,2308.0,2308.0,57.31117677688599,0.4597303295896626,0.8383882149046794,138.082
join,top3,D9,6,13848.0,13848.0,13848.0,57.20773768424988,0.8954478753447601,0.9952339688041596,127.77340000000004
join,top3,D9,3,6924.0,6924.0,6924.0,57.483808517456055,0.7968532619236887,0.9913344887348352,123.87110000000008
